"";"UF";"ETAPA";"REDE";"COR";"taxa_pd";"se.pd"
"301";"Paraná";"Regular do ensino fundamental";"Rede privada";"Branca";0,766515782667532;0,0525349790871327
"302";"Paraná";"Regular do ensino fundamental";"Rede privada";"Negra";0,190747683805659;0,0513796562094732
"303";"Paraná";"Regular do ensino fundamental";"Rede privada";"Outros";0,0427365335268088;0,0237206738668821
"304";"Paraná";"Regular do ensino fundamental";"Rede pública";"Branca";0,632370231401117;0,0224747414616093
"305";"Paraná";"Regular do ensino fundamental";"Rede pública";"Negra";0,360690628421432;0,0225615211957646
"306";"Paraná";"Regular do ensino fundamental";"Rede pública";"Outros";0,00693914017745062;0,00429393349798195
"307";"Santa Catarina";"Regular do ensino fundamental";"Rede privada";"Branca";0,978315427974035;0,0217974782262657
"308";"Santa Catarina";"Regular do ensino fundamental";"Rede privada";"Negra";0,0216845720259646;0,0217974782262657
"309";"Santa Catarina";"Regular do ensino fundamental";"Rede privada";"Outros";0;0
"310";"Santa Catarina";"Regular do ensino fundamental";"Rede pública";"Branca";0,77606764706922;0,0232577793989752
"311";"Santa Catarina";"Regular do ensino fundamental";"Rede pública";"Negra";0,221898281187627;0,0224726574302367
"312";"Santa Catarina";"Regular do ensino fundamental";"Rede pública";"Outros";0,0020340717431537;0,00204272743600437
"313";"Rio Grande do Sul";"Regular do ensino fundamental";"Rede privada";"Branca";0,893410424078281;0,0444276831302277
"314";"Rio Grande do Sul";"Regular do ensino fundamental";"Rede privada";"Negra";0,106589575921719;0,0444276831302277
"315";"Rio Grande do Sul";"Regular do ensino fundamental";"Rede privada";"Outros";0;0
"316";"Rio Grande do Sul";"Regular do ensino fundamental";"Rede pública";"Branca";0,736323208350801;0,0242691688277108
"317";"Rio Grande do Sul";"Regular do ensino fundamental";"Rede pública";"Negra";0,261580452646894;0,0243112894731033
"318";"Rio Grande do Sul";"Regular do ensino fundamental";"Rede pública";"Outros";0,00209633900230499;0,0020424332126443
"319";"Mato Grosso do Sul";"Regular do ensino fundamental";"Rede privada";"Branca";0,610177095339454;0,114144986643005
"320";"Mato Grosso do Sul";"Regular do ensino fundamental";"Rede privada";"Negra";0,389822904660545;0,114144986643005
"321";"Mato Grosso do Sul";"Regular do ensino fundamental";"Rede privada";"Outros";0;0
"322";"Mato Grosso do Sul";"Regular do ensino fundamental";"Rede pública";"Branca";0,341259473955694;0,0383611841572536
"323";"Mato Grosso do Sul";"Regular do ensino fundamental";"Rede pública";"Negra";0,650403079190266;0,0392816686328712
"324";"Mato Grosso do Sul";"Regular do ensino fundamental";"Rede pública";"Outros";0,00833744685404003;0,00718382168154171
"325";"Mato Grosso";"Regular do ensino fundamental";"Rede privada";"Branca";0,511555577250847;0,109283461448042
"326";"Mato Grosso";"Regular do ensino fundamental";"Rede privada";"Negra";0,488444422749153;0,109283461448042
"327";"Mato Grosso";"Regular do ensino fundamental";"Rede privada";"Outros";0;0
"328";"Mato Grosso";"Regular do ensino fundamental";"Rede pública";"Branca";0,278346608511636;0,0351409252478771
"329";"Mato Grosso";"Regular do ensino fundamental";"Rede pública";"Negra";0,718708209279311;0,034608385089205
"330";"Mato Grosso";"Regular do ensino fundamental";"Rede pública";"Outros";0,00294518220905321;0,00291760262238496
"331";"Goiás";"Regular do ensino fundamental";"Rede privada";"Branca";0,546347096659561;0,0775285152373347
"332";"Goiás";"Regular do ensino fundamental";"Rede privada";"Negra";0,453652903340439;0,0775285152373348
"333";"Goiás";"Regular do ensino fundamental";"Rede privada";"Outros";0;0
"334";"Goiás";"Regular do ensino fundamental";"Rede pública";"Branca";0,301792830304372;0,0249679131855697
"335";"Goiás";"Regular do ensino fundamental";"Rede pública";"Negra";0,697679127650179;0,0249260104946193
"336";"Goiás";"Regular do ensino fundamental";"Rede pública";"Outros";0,000528042045448941;0,000551111624406758
"337";"Distrito Federal";"Regular do ensino fundamental";"Rede privada";"Branca";0,631492577436169;0,0985971142070745
"338";"Distrito Federal";"Regular do ensino fundamental";"Rede privada";"Negra";0,34687933851475;0,0985520174050929
"339";"Distrito Federal";"Regular do ensino fundamental";"Rede privada";"Outros";0,0216280840490812;0,0145610956488537
"340";"Distrito Federal";"Regular do ensino fundamental";"Rede pública";"Branca";0,318060204539023;0,0518457415241022
"341";"Distrito Federal";"Regular do ensino fundamental";"Rede pública";"Negra";0,676300674895073;0,0518548477307685
"342";"Distrito Federal";"Regular do ensino fundamental";"Rede pública";"Outros";0,00563912056590432;0,00576341299878173
"343";"Rondônia";"Regular do ensino médio";"Rede privada";"Branca";0;0
"344";"Rondônia";"Regular do ensino médio";"Rede privada";"Negra";1;0
"345";"Rondônia";"Regular do ensino médio";"Rede privada";"Outros";0;0
"346";"Rondônia";"Regular do ensino médio";"Rede pública";"Branca";0,100678931909022;0,0366523856909164
"347";"Rondônia";"Regular do ensino médio";"Rede pública";"Negra";0,888736824037756;0,0410032635969285
"348";"Rondônia";"Regular do ensino médio";"Rede pública";"Outros";0,0105842440532221;0,0111455664261698
"349";"Acre";"Regular do ensino médio";"Rede privada";"Branca";0;0
"350";"Acre";"Regular do ensino médio";"Rede privada";"Negra";1;0
"351";"Acre";"Regular do ensino médio";"Rede privada";"Outros";0;0
"352";"Acre";"Regular do ensino médio";"Rede pública";"Branca";0,162867366367392;0,049377447743788
"353";"Acre";"Regular do ensino médio";"Rede pública";"Negra";0,837132633632608;0,049377447743788
"354";"Acre";"Regular do ensino médio";"Rede pública";"Outros";0;0
"355";"Amazonas";"Regular do ensino médio";"Rede privada";"Branca";0,246109947115623;0,148279630892647
"356";"Amazonas";"Regular do ensino médio";"Rede privada";"Negra";0,753890052884377;0,148279630892647
"357";"Amazonas";"Regular do ensino médio";"Rede privada";"Outros";0;0
"358";"Amazonas";"Regular do ensino médio";"Rede pública";"Branca";0,167851722528095;0,0330820534243602
"359";"Amazonas";"Regular do ensino médio";"Rede pública";"Negra";0,832148277471905;0,0330820534243602
"360";"Amazonas";"Regular do ensino médio";"Rede pública";"Outros";0;0
"361";"Roraima";"Regular do ensino médio";"Rede privada";"Branca";0,58074912108634;0,340192724499917
"362";"Roraima";"Regular do ensino médio";"Rede privada";"Negra";0,41925087891366;0,340192724499917
"363";"Roraima";"Regular do ensino médio";"Rede privada";"Outros";0;0
"364";"Roraima";"Regular do ensino médio";"Rede pública";"Branca";0,157838533826375;0,0564258117966644
"365";"Roraima";"Regular do ensino médio";"Rede pública";"Negra";0,782790760280671;0,0647225646021233
"366";"Roraima";"Regular do ensino médio";"Rede pública";"Outros";0,0593707058929536;0,0362920117539755
"367";"Pará";"Regular do ensino médio";"Rede privada";"Branca";0,299333375575084;0,133798599245923
"368";"Pará";"Regular do ensino médio";"Rede privada";"Negra";0,700666624424916;0,133798599245923
"369";"Pará";"Regular do ensino médio";"Rede privada";"Outros";0;0
"370";"Pará";"Regular do ensino médio";"Rede pública";"Branca";0,185817295022143;0,0356431087301126
"371";"Pará";"Regular do ensino médio";"Rede pública";"Negra";0,783683925282991;0,03992991801166
"372";"Pará";"Regular do ensino médio";"Rede pública";"Outros";0,0304987796948665;0,0178177576041969
"373";"Amapá";"Regular do ensino médio";"Rede privada";"Branca";0;0
"374";"Amapá";"Regular do ensino médio";"Rede privada";"Negra";1;0
"375";"Amapá";"Regular do ensino médio";"Rede privada";"Outros";0;0
"376";"Amapá";"Regular do ensino médio";"Rede pública";"Branca";0,225595026737038;0,0613448444169805
"377";"Amapá";"Regular do ensino médio";"Rede pública";"Negra";0,774404973262962;0,0613448444169805
"378";"Amapá";"Regular do ensino médio";"Rede pública";"Outros";0;0
"379";"Tocantins";"Regular do ensino médio";"Rede privada";"Branca";0,442503012695042;0,2375766519462
"380";"Tocantins";"Regular do ensino médio";"Rede privada";"Negra";0,557496987304958;0,2375766519462
"381";"Tocantins";"Regular do ensino médio";"Rede privada";"Outros";0;0
"382";"Tocantins";"Regular do ensino médio";"Rede pública";"Branca";0,153910084351185;0,0408034889317394
"383";"Tocantins";"Regular do ensino médio";"Rede pública";"Negra";0,846089915648815;0,0408034889317394
"384";"Tocantins";"Regular do ensino médio";"Rede pública";"Outros";0;0
"385";"Maranhão";"Regular do ensino médio";"Rede privada";"Branca";0,5144658360832;0,122317306989004
"386";"Maranhão";"Regular do ensino médio";"Rede privada";"Negra";0,4855341639168;0,122317306989004
"387";"Maranhão";"Regular do ensino médio";"Rede privada";"Outros";0;0
"388";"Maranhão";"Regular do ensino médio";"Rede pública";"Branca";0,192575627235802;0,0239929706274893
"389";"Maranhão";"Regular do ensino médio";"Rede pública";"Negra";0,806556903271662;0,0240664138008159
"390";"Maranhão";"Regular do ensino médio";"Rede pública";"Outros";0,000867469492535924;0,000935865643824053
"391";"Piauí";"Regular do ensino médio";"Rede privada";"Branca";0,448921339468138;0,133586094993517
"392";"Piauí";"Regular do ensino médio";"Rede privada";"Negra";0,551078660531862;0,133586094993517
"393";"Piauí";"Regular do ensino médio";"Rede privada";"Outros";0;0
"394";"Piauí";"Regular do ensino médio";"Rede pública";"Branca";0,101258605942678;0,0316642482849493
"395";"Piauí";"Regular do ensino médio";"Rede pública";"Negra";0,898741394057322;0,0316642482849493
"396";"Piauí";"Regular do ensino médio";"Rede pública";"Outros";0;0
"397";"Ceará";"Regular do ensino médio";"Rede privada";"Branca";0,53398435902874;0,142631442852805
"398";"Ceará";"Regular do ensino médio";"Rede privada";"Negra";0,46601564097126;0,142631442852805
"399";"Ceará";"Regular do ensino médio";"Rede privada";"Outros";0;0
"400";"Ceará";"Regular do ensino médio";"Rede pública";"Branca";0,281363975281532;0,0334289704576799
"401";"Ceará";"Regular do ensino médio";"Rede pública";"Negra";0,707863854144459;0,0336831861667037
"402";"Ceará";"Regular do ensino médio";"Rede pública";"Outros";0,0107721705740096;0,00635973895138398
"403";"Rio Grande do Norte";"Regular do ensino médio";"Rede privada";"Branca";0,380260043831604;0,128625449210651
"404";"Rio Grande do Norte";"Regular do ensino médio";"Rede privada";"Negra";0,619739956168396;0,128625449210651
"405";"Rio Grande do Norte";"Regular do ensino médio";"Rede privada";"Outros";0;0
"406";"Rio Grande do Norte";"Regular do ensino médio";"Rede pública";"Branca";0,375408729438827;0,0482858657984636
"407";"Rio Grande do Norte";"Regular do ensino médio";"Rede pública";"Negra";0,624591270561173;0,0482858657984636
"408";"Rio Grande do Norte";"Regular do ensino médio";"Rede pública";"Outros";0;0
"409";"Paraíba";"Regular do ensino médio";"Rede privada";"Branca";0,289707554806579;0,111649439875301
"410";"Paraíba";"Regular do ensino médio";"Rede privada";"Negra";0,710292445193421;0,111649439875301
"411";"Paraíba";"Regular do ensino médio";"Rede privada";"Outros";0;0
"412";"Paraíba";"Regular do ensino médio";"Rede pública";"Branca";0,270190671763736;0,0587172716880601
"413";"Paraíba";"Regular do ensino médio";"Rede pública";"Negra";0,729809328236264;0,0587172716880601
"414";"Paraíba";"Regular do ensino médio";"Rede pública";"Outros";0;0
"415";"Pernambuco";"Regular do ensino médio";"Rede privada";"Branca";0,452919247167057;0,117562444931567
"416";"Pernambuco";"Regular do ensino médio";"Rede privada";"Negra";0,547080752832943;0,117562444931567
"417";"Pernambuco";"Regular do ensino médio";"Rede privada";"Outros";0;0
"418";"Pernambuco";"Regular do ensino médio";"Rede pública";"Branca";0,27808693154345;0,0380845925349422
"419";"Pernambuco";"Regular do ensino médio";"Rede pública";"Negra";0,716271244814118;0,0386952530134812
"420";"Pernambuco";"Regular do ensino médio";"Rede pública";"Outros";0,00564182364243207;0,00502511065405821
"421";"Alagoas";"Regular do ensino médio";"Rede privada";"Branca";0,35671837065053;0,0847697407342313
"422";"Alagoas";"Regular do ensino médio";"Rede privada";"Negra";0,64328162934947;0,0847697407342314
"423";"Alagoas";"Regular do ensino médio";"Rede privada";"Outros";0;0
"424";"Alagoas";"Regular do ensino médio";"Rede pública";"Branca";0,193483806364579;0,0324259275092664
"425";"Alagoas";"Regular do ensino médio";"Rede pública";"Negra";0,806516193635421;0,0324259275092664
"426";"Alagoas";"Regular do ensino médio";"Rede pública";"Outros";0;0
"427";"Sergipe";"Regular do ensino médio";"Rede privada";"Branca";0,332784215695381;0,180177526569406
"428";"Sergipe";"Regular do ensino médio";"Rede privada";"Negra";0,667215784304619;0,180177526569406
"429";"Sergipe";"Regular do ensino médio";"Rede privada";"Outros";0;0
"430";"Sergipe";"Regular do ensino médio";"Rede pública";"Branca";0,244489911364651;0,0483359211109133
"431";"Sergipe";"Regular do ensino médio";"Rede pública";"Negra";0,749312874903291;0,0485239656066016
"432";"Sergipe";"Regular do ensino médio";"Rede pública";"Outros";0,0061972137320582;0,00618772122600278
"433";"Bahia";"Regular do ensino médio";"Rede privada";"Branca";0,203628671660178;0,152001665013737
"434";"Bahia";"Regular do ensino médio";"Rede privada";"Negra";0,796371328339822;0,152001665013737
"435";"Bahia";"Regular do ensino médio";"Rede privada";"Outros";0;0
"436";"Bahia";"Regular do ensino médio";"Rede pública";"Branca";0,187237184664443;0,0319061566143786
"437";"Bahia";"Regular do ensino médio";"Rede pública";"Negra";0,812762815335557;0,0319061566143786
"438";"Bahia";"Regular do ensino médio";"Rede pública";"Outros";0;0
"439";"Minas Gerais";"Regular do ensino médio";"Rede privada";"Branca";0,522740570179646;0,0854095807701051
"440";"Minas Gerais";"Regular do ensino médio";"Rede privada";"Negra";0,477259429820354;0,0854095807701051
"441";"Minas Gerais";"Regular do ensino médio";"Rede privada";"Outros";0;0
"442";"Minas Gerais";"Regular do ensino médio";"Rede pública";"Branca";0,357180182746295;0,0300617215146787
"443";"Minas Gerais";"Regular do ensino médio";"Rede pública";"Negra";0,637352037666638;0,0290214292110301
"444";"Minas Gerais";"Regular do ensino médio";"Rede pública";"Outros";0,00546777958706705;0,00435713935983507
"445";"Espírito Santo";"Regular do ensino médio";"Rede privada";"Branca";0,651462660080754;0,116477069334635
"446";"Espírito Santo";"Regular do ensino médio";"Rede privada";"Negra";0,348537339919246;0,116477069334635
"447";"Espírito Santo";"Regular do ensino médio";"Rede privada";"Outros";0;0
"448";"Espírito Santo";"Regular do ensino médio";"Rede pública";"Branca";0,348837800838374;0,0564772992445805
"449";"Espírito Santo";"Regular do ensino médio";"Rede pública";"Negra";0,651162199161626;0,0564772992445805
"450";"Espírito Santo";"Regular do ensino médio";"Rede pública";"Outros";0;0
"451";"Rio de Janeiro";"Regular do ensino médio";"Rede privada";"Branca";0,752023637187778;0,0644110176018207
"452";"Rio de Janeiro";"Regular do ensino médio";"Rede privada";"Negra";0,247976362812222;0,0644110176018207
"453";"Rio de Janeiro";"Regular do ensino médio";"Rede privada";"Outros";0;0
"454";"Rio de Janeiro";"Regular do ensino médio";"Rede pública";"Branca";0,356950837515438;0,0372346490041576
"455";"Rio de Janeiro";"Regular do ensino médio";"Rede pública";"Negra";0,643049162484562;0,0372346490041576
"456";"Rio de Janeiro";"Regular do ensino médio";"Rede pública";"Outros";0;0
"457";"São Paulo";"Regular do ensino médio";"Rede privada";"Branca";0,812780409911063;0,060738088344752
"458";"São Paulo";"Regular do ensino médio";"Rede privada";"Negra";0,175234753778124;0,060123702516941
"459";"São Paulo";"Regular do ensino médio";"Rede privada";"Outros";0,0119848363108122;0,0117307439297761
"460";"São Paulo";"Regular do ensino médio";"Rede pública";"Branca";0,593683476328563;0,0348769360951108
"461";"São Paulo";"Regular do ensino médio";"Rede pública";"Negra";0,402277832039048;0,0344482878417052
"462";"São Paulo";"Regular do ensino médio";"Rede pública";"Outros";0,00403869163238944;0,00431425690450763
"463";"Paraná";"Regular do ensino médio";"Rede privada";"Branca";0,886794485919565;0,0551304665759798
"464";"Paraná";"Regular do ensino médio";"Rede privada";"Negra";0,0823959284874712;0,0508966858757347
"465";"Paraná";"Regular do ensino médio";"Rede privada";"Outros";0,0308095855929634;0,0301299438240455
"466";"Paraná";"Regular do ensino médio";"Rede pública";"Branca";0,688621825957131;0,0394814710386951
"467";"Paraná";"Regular do ensino médio";"Rede pública";"Negra";0,304387813210519;0,0392743632375619
"468";"Paraná";"Regular do ensino médio";"Rede pública";"Outros";0,00699036083234926;0,00723782627228339
"469";"Santa Catarina";"Regular do ensino médio";"Rede privada";"Branca";0,961305356770441;0,0411364033010325
"470";"Santa Catarina";"Regular do ensino médio";"Rede privada";"Negra";0,0386946432295585;0,0411364033010325
"471";"Santa Catarina";"Regular do ensino médio";"Rede privada";"Outros";0;0
"472";"Santa Catarina";"Regular do ensino médio";"Rede pública";"Branca";0,836627396853227;0,0269231149450741
"473";"Santa Catarina";"Regular do ensino médio";"Rede pública";"Negra";0,163372603146773;0,0269231149450741
"474";"Santa Catarina";"Regular do ensino médio";"Rede pública";"Outros";0;0
"475";"Rio Grande do Sul";"Regular do ensino médio";"Rede privada";"Branca";0,867868795235024;0,0710164611174383
"476";"Rio Grande do Sul";"Regular do ensino médio";"Rede privada";"Negra";0,132131204764976;0,0710164611174383
"477";"Rio Grande do Sul";"Regular do ensino médio";"Rede privada";"Outros";0;0
"478";"Rio Grande do Sul";"Regular do ensino médio";"Rede pública";"Branca";0,739759460171296;0,0420730889572225
"479";"Rio Grande do Sul";"Regular do ensino médio";"Rede pública";"Negra";0,260240539828704;0,0420730889572225
"480";"Rio Grande do Sul";"Regular do ensino médio";"Rede pública";"Outros";0;0
"481";"Mato Grosso do Sul";"Regular do ensino médio";"Rede privada";"Branca";0,0989466852521076;0,20761046803765
"482";"Mato Grosso do Sul";"Regular do ensino médio";"Rede privada";"Negra";0,901053314747892;0,20761046803765
"483";"Mato Grosso do Sul";"Regular do ensino médio";"Rede privada";"Outros";0;0
"484";"Mato Grosso do Sul";"Regular do ensino médio";"Rede pública";"Branca";0,328561052867884;0,0664816070826759
"485";"Mato Grosso do Sul";"Regular do ensino médio";"Rede pública";"Negra";0,671438947132116;0,0664816070826759
"486";"Mato Grosso do Sul";"Regular do ensino médio";"Rede pública";"Outros";0;0
"487";"Mato Grosso";"Regular do ensino médio";"Rede privada";"Branca";0,299378549253888;0,191413252147397
"488";"Mato Grosso";"Regular do ensino médio";"Rede privada";"Negra";0,700621450746112;0,191413252147397
"489";"Mato Grosso";"Regular do ensino médio";"Rede privada";"Outros";0;0
"490";"Mato Grosso";"Regular do ensino médio";"Rede pública";"Branca";0,278875258475192;0,0450444838449437
"491";"Mato Grosso";"Regular do ensino médio";"Rede pública";"Negra";0,704868138720075;0,0488819480579655
"492";"Mato Grosso";"Regular do ensino médio";"Rede pública";"Outros";0,0162566028047328;0,011885992864763
"493";"Goiás";"Regular do ensino médio";"Rede privada";"Branca";0,548673539836666;0,145062901488034
"494";"Goiás";"Regular do ensino médio";"Rede privada";"Negra";0,451326460163334;0,145062901488034
"495";"Goiás";"Regular do ensino médio";"Rede privada";"Outros";0;0
"496";"Goiás";"Regular do ensino médio";"Rede pública";"Branca";0,31069266487668;0,0620104642017925
"497";"Goiás";"Regular do ensino médio";"Rede pública";"Negra";0,68930733512332;0,0620104642017925
"498";"Goiás";"Regular do ensino médio";"Rede pública";"Outros";0;0
"499";"Distrito Federal";"Regular do ensino médio";"Rede privada";"Branca";0,575022725961676;0,131998128955788
"500";"Distrito Federal";"Regular do ensino médio";"Rede privada";"Negra";0,424977274038324;0,131998128955788
"501";"Distrito Federal";"Regular do ensino médio";"Rede privada";"Outros";0;0
"502";"Distrito Federal";"Regular do ensino médio";"Rede pública";"Branca";0,230361634231672;0,0590954350894237
"503";"Distrito Federal";"Regular do ensino médio";"Rede pública";"Negra";0,769638365768327;0,0590954350894237
"504";"Distrito Federal";"Regular do ensino médio";"Rede pública";"Outros";0;0
